YEAR,GRADE,SEX,WGT,NEG_SCORE,SE_1ITEM,SE_3ITEM,Q30A1,Q30A2,Q30A3,Q30A4
2022,초5,,1.671562157664441,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초5,,1.671562157664441,3.0,1.0,,3.0,4.0,2.0,1.0
2022,초5,,1.671562157664441,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초5,,1.671562157664441,3.3333333333333335,4.0,,3.0,3.0,4.0,4.0
2022,초5,,1.671562157664441,3.6666666666666665,4.0,,4.0,4.0,3.0,4.0
2022,초5,,1.671562157664441,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초5,,1.671562157664441,3.3333333333333335,4.0,,3.0,4.0,3.0,4.0
2022,초5,,1.671562157664441,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초5,,1.3139361056404317,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초5,,1.3139361056404317,2.6666666666666665,4.0,,3.0,3.0,2.0,4.0
2022,초5,,1.3139361056404317,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초5,,1.3139361056404317,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초5,,1.3139361056404317,3.3333333333333335,2.0,,3.0,4.0,3.0,2.0
2022,초5,,1.3139361056404317,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초5,,1.3139361056404317,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초5,,1.3139361056404317,3.0,2.0,,3.0,3.0,3.0,2.0
2022,초5,,1.3139361056404317,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초5,,1.3139361056404317,2.6666666666666665,2.0,,3.0,3.0,2.0,2.0
2022,초6,,1.2229442470780336,2.6666666666666665,3.0,,3.0,3.0,2.0,3.0
2022,초6,,1.2229442470780336,3.3333333333333335,3.0,,4.0,3.0,3.0,3.0
2022,초6,,1.2229442470780336,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초6,,1.2229442470780336,3.0,3.0,,4.0,3.0,2.0,3.0
2022,초6,,1.2229442470780336,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초6,,1.2229442470780336,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,1.2229442470780336,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초6,,1.2229442470780336,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,1.2229442470780336,1.6666666666666667,1.0,,1.0,3.0,1.0,1.0
2022,초6,,1.2229442470780336,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,1.2229442470780336,3.3333333333333335,4.0,,3.0,4.0,3.0,4.0
2022,초6,,1.2229442470780336,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,1.2229442470780336,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,1.2323125216726287,2.6666666666666665,2.0,,3.0,3.0,2.0,2.0
2022,초6,,1.2323125216726287,3.0,1.0,,3.0,4.0,2.0,1.0
2022,초6,,1.2323125216726287,3.3333333333333335,4.0,,3.0,4.0,3.0,4.0
2022,초6,,1.2323125216726287,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,1.2323125216726287,3.3333333333333335,2.0,,3.0,4.0,3.0,2.0
2022,초6,,1.2323125216726287,2.6666666666666665,3.0,,3.0,3.0,2.0,3.0
2022,초6,,1.2323125216726287,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,1.2323125216726287,2.6666666666666665,3.0,,3.0,3.0,2.0,3.0
2022,초6,,1.2323125216726287,3.0,1.0,,4.0,4.0,1.0,1.0
2022,초6,,1.2323125216726287,2.3333333333333335,1.0,,3.0,3.0,1.0,1.0
2022,초6,,1.2323125216726287,3.0,4.0,,3.0,3.0,3.0,4.0
2022,초4,,1.314861543100384,3.0,2.0,,3.0,4.0,2.0,2.0
2022,초4,,1.314861543100384,2.3333333333333335,2.0,,2.0,4.0,1.0,2.0
2022,초4,,1.314861543100384,3.0,3.0,,3.0,4.0,2.0,3.0
2022,초4,,1.314861543100384,3.3333333333333335,4.0,,3.0,4.0,3.0,4.0
2022,초4,,1.314861543100384,3.0,3.0,,3.0,4.0,2.0,3.0
2022,초4,,1.314861543100384,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,1.314861543100384,3.3333333333333335,4.0,,3.0,3.0,4.0,4.0
2022,초4,,1.314861543100384,3.3333333333333335,3.0,,4.0,4.0,2.0,3.0
2022,초4,,1.314861543100384,3.0,3.0,,4.0,4.0,1.0,3.0
2022,초4,,1.314861543100384,3.0,2.0,,3.0,4.0,2.0,2.0
2022,초4,,1.314861543100384,2.3333333333333335,3.0,,3.0,1.0,3.0,3.0
2022,초4,,1.3796421652970527,3.0,3.0,,2.0,4.0,3.0,3.0
2022,초4,,1.3796421652970527,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,1.3796421652970527,3.6666666666666665,3.0,,3.0,4.0,4.0,3.0
2022,초4,,1.3796421652970527,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초4,,1.3796421652970527,3.3333333333333335,4.0,,3.0,4.0,3.0,4.0
2022,초4,,1.3796421652970527,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,1.3796421652970527,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초4,,1.3796421652970527,3.6666666666666665,3.0,,3.0,4.0,4.0,3.0
2022,초4,,1.3796421652970527,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초4,,1.3796421652970527,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초4,,1.3796421652970527,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초4,,1.3796421652970527,3.3333333333333335,2.0,,3.0,4.0,3.0,2.0
2022,초4,,1.314861543100384,2.6666666666666665,2.0,,3.0,3.0,2.0,2.0
2022,초6,,0.9698966696413752,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,0.9698966696413752,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,0.9698966696413752,2.6666666666666665,2.0,,3.0,4.0,1.0,2.0
2022,초6,,0.9698966696413752,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초6,,0.9698966696413752,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,0.9698966696413752,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초6,,0.9698966696413752,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,0.9698966696413752,3.3333333333333335,2.0,,3.0,4.0,3.0,2.0
2022,초6,,0.9698966696413752,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초6,,0.9698966696413752,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,0.9823575066508242,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,0.9823575066508242,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초6,,0.9823575066508242,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초6,,0.9823575066508242,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초6,,0.9823575066508242,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초6,,0.9823575066508242,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,0.9823575066508242,3.0,3.0,,3.0,4.0,2.0,3.0
2022,초6,,0.9823575066508242,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초6,,0.9823575066508242,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초6,,0.9823575066508242,3.3333333333333335,4.0,,3.0,4.0,3.0,4.0
2022,초6,,0.9823575066508242,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초6,,0.9823575066508242,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초4,,1.0619145483578467,2.6666666666666665,2.0,,2.0,4.0,2.0,2.0
2022,초4,,1.0619145483578467,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초4,,1.0619145483578467,3.6666666666666665,4.0,,4.0,4.0,3.0,4.0
2022,초4,,1.0619145483578467,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초4,,1.0619145483578467,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,1.0619145483578467,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초4,,1.0619145483578467,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초4,,1.0619145483578467,2.0,4.0,,2.0,3.0,1.0,4.0
2022,초4,,1.0619145483578467,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초4,,1.0619145483578467,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초4,,1.0619145483578467,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,0.7404163670621936,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,0.7404163670621936,2.6666666666666665,2.0,,2.0,3.0,3.0,2.0
2022,초4,,0.7404163670621936,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,0.7404163670621936,3.0,2.0,,2.0,4.0,3.0,2.0
2022,초4,,0.7404163670621936,3.3333333333333335,4.0,,2.0,4.0,4.0,4.0
2022,초4,,0.7404163670621936,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,0.7404163670621936,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,0.7404163670621936,3.6666666666666665,4.0,,4.0,4.0,3.0,4.0
2022,초4,,0.7404163670621936,3.3333333333333335,,,3.0,4.0,3.0,
2022,초4,,0.7404163670621936,2.6666666666666665,1.0,,2.0,4.0,2.0,1.0
2022,초4,,0.7404163670621936,3.0,2.0,,3.0,3.0,3.0,2.0
2022,초4,,0.7404163670621936,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초4,,0.7404163670621936,1.3333333333333333,3.0,,1.0,2.0,1.0,3.0
2022,초4,,0.7404163670621936,3.3333333333333335,2.0,,3.0,4.0,3.0,2.0
2022,초4,,0.7404163670621936,2.0,3.0,,2.0,1.0,3.0,3.0
2022,초5,,0.8360510309083049,2.6666666666666665,2.0,,2.0,4.0,2.0,2.0
2022,초5,,0.8360510309083049,2.6666666666666665,2.0,,2.0,4.0,2.0,2.0
2022,초5,,0.8360510309083049,3.0,4.0,,3.0,3.0,3.0,4.0
2022,초5,,0.8360510309083049,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초5,,0.8360510309083049,3.3333333333333335,3.0,,3.0,3.0,4.0,3.0
2022,초5,,0.8360510309083049,3.3333333333333335,3.0,,3.0,3.0,4.0,3.0
2022,초5,,0.8360510309083049,3.0,4.0,,3.0,3.0,3.0,4.0
2022,초5,,0.8360510309083049,2.0,2.0,,2.0,2.0,2.0,2.0
2022,초5,,0.8360510309083049,3.0,2.0,,3.0,4.0,2.0,2.0
2022,초5,,0.8360510309083049,3.3333333333333335,3.0,,3.0,3.0,4.0,3.0
2022,초5,,0.8360510309083049,2.3333333333333335,2.0,,2.0,3.0,2.0,2.0
2022,초5,,0.8360510309083049,1.6666666666666667,1.0,,2.0,2.0,1.0,1.0
2022,초5,,0.9755691231125144,3.0,3.0,,4.0,3.0,2.0,3.0
2022,초5,,0.9755691231125144,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초5,,0.9755691231125144,2.3333333333333335,1.0,,3.0,3.0,1.0,1.0
2022,초5,,0.9755691231125144,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초5,,0.9755691231125144,2.6666666666666665,3.0,,3.0,3.0,2.0,3.0
2022,초5,,0.9755691231125144,2.6666666666666665,4.0,,3.0,3.0,2.0,4.0
2022,초5,,0.9755691231125144,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초5,,0.9755691231125144,3.0,2.0,,2.0,4.0,3.0,2.0
2022,초5,,0.9755691231125144,2.6666666666666665,2.0,,3.0,3.0,2.0,2.0
2022,초5,,0.9755691231125144,2.6666666666666665,1.0,,3.0,3.0,2.0,1.0
2022,초5,,0.9755691231125144,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초5,,0.9755691231125144,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,0.7357836804175949,3.3333333333333335,4.0,,3.0,3.0,4.0,4.0
2022,초6,,0.7357836804175949,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초6,,0.7357836804175949,3.0,3.0,,3.0,4.0,2.0,3.0
2022,초6,,0.7357836804175949,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,0.7357836804175949,3.3333333333333335,2.0,,3.0,4.0,3.0,2.0
2022,초6,,0.7357836804175949,3.3333333333333335,4.0,,2.0,4.0,4.0,4.0
2022,초6,,0.7357836804175949,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초6,,0.7357836804175949,2.6666666666666665,3.0,,3.0,3.0,2.0,3.0
2022,초6,,0.7357836804175949,3.3333333333333335,4.0,,3.0,4.0,3.0,4.0
2022,초6,,0.7357836804175949,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초6,,0.7357836804175949,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,0.7357836804175949,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,0.7357836804175949,3.6666666666666665,3.0,,3.0,4.0,4.0,3.0
2022,초6,,0.7357836804175949,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초6,,0.7357836804175949,3.0,3.0,,3.0,4.0,2.0,3.0
2022,초6,,0.7452367291833839,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초6,,0.7452367291833839,3.0,3.0,,2.0,4.0,3.0,3.0
2022,초6,,0.7452367291833839,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초6,,0.7452367291833839,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초6,,0.7452367291833839,2.6666666666666665,3.0,,3.0,3.0,2.0,3.0
2022,초6,,0.7452367291833839,3.3333333333333335,2.0,,2.0,4.0,4.0,2.0
2022,초6,,0.7452367291833839,2.6666666666666665,2.0,,3.0,3.0,2.0,2.0
2022,초6,,0.7452367291833839,2.6666666666666665,3.0,,3.0,3.0,2.0,3.0
2022,초6,,0.7452367291833839,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,0.7452367291833839,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초6,,0.7452367291833839,2.6666666666666665,1.0,,2.0,4.0,2.0,1.0
2022,초6,,0.7452367291833839,3.3333333333333335,2.0,,3.0,4.0,3.0,2.0
2022,초6,,0.7452367291833839,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초6,,0.7452367291833839,2.6666666666666665,2.0,,3.0,3.0,2.0,2.0
2022,초5,,0.7207336473347455,3.3333333333333335,4.0,,4.0,3.0,3.0,4.0
2022,초5,,0.7207336473347455,3.3333333333333335,4.0,,3.0,4.0,3.0,4.0
2022,초5,,0.7207336473347455,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초5,,0.7207336473347455,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초5,,0.7207336473347455,3.3333333333333335,4.0,,3.0,3.0,4.0,4.0
2022,초5,,0.7207336473347455,3.3333333333333335,4.0,,3.0,4.0,3.0,4.0
2022,초5,,0.7207336473347455,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초5,,0.7207336473347455,2.3333333333333335,2.0,,3.0,3.0,1.0,2.0
2022,초5,,0.7207336473347455,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초5,,0.7207336473347455,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초5,,0.7207336473347455,3.3333333333333335,4.0,,3.0,4.0,3.0,4.0
2022,초5,,0.7207336473347455,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초5,,0.7207336473347455,3.6666666666666665,4.0,,4.0,4.0,3.0,4.0
2022,초5,,0.7207336473347455,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초5,,0.7207336473347455,1.6666666666666667,3.0,,2.0,2.0,1.0,3.0
2022,초5,,0.8410078647521675,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초5,,0.8410078647521675,3.0,3.0,,2.0,4.0,3.0,3.0
2022,초5,,0.8410078647521675,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초5,,0.8410078647521675,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초5,,0.8410078647521675,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초5,,0.8410078647521675,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초5,,0.8410078647521675,3.6666666666666665,2.0,,4.0,4.0,3.0,2.0
2022,초5,,0.8410078647521675,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초5,,0.8410078647521675,3.3333333333333335,4.0,,3.0,4.0,3.0,4.0
2022,초5,,0.8410078647521675,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초5,,0.8410078647521675,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초5,,0.8410078647521675,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초5,,0.8410078647521675,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,0.9203259419101337,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초4,,0.9203259419101337,3.6666666666666665,4.0,,4.0,4.0,3.0,4.0
2022,초4,,0.9203259419101337,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초4,,0.9203259419101337,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,0.9203259419101337,3.3333333333333335,4.0,,3.0,4.0,3.0,4.0
2022,초4,,0.9203259419101337,3.0,3.0,,3.0,4.0,2.0,3.0
2022,초4,,0.9203259419101337,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초4,,0.9203259419101337,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,0.9203259419101337,3.6666666666666665,3.0,,3.0,4.0,4.0,3.0
2022,초4,,0.9203259419101337,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,0.9203259419101337,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초4,,0.9203259419101337,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초4,,0.9203259419101337,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,0.6416941847872344,2.6666666666666665,3.0,,3.0,3.0,2.0,3.0
2022,초4,,0.6416941847872344,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,0.6416941847872344,3.0,1.0,,3.0,4.0,2.0,1.0
2022,초4,,0.6416941847872344,4.0,3.0,,4.0,4.0,4.0,3.0
2022,초4,,0.6416941847872344,3.6666666666666665,3.0,,3.0,4.0,4.0,3.0
2022,초4,,0.6416941847872344,3.0,1.0,,3.0,4.0,2.0,1.0
2022,초4,,0.6416941847872344,3.3333333333333335,4.0,,3.0,4.0,3.0,4.0
2022,초4,,0.6416941847872344,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초4,,0.6416941847872344,3.6666666666666665,3.0,,3.0,4.0,4.0,3.0
2022,초4,,0.6416941847872344,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,0.6416941847872344,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초4,,0.6416941847872344,3.0,2.0,,3.0,3.0,3.0,2.0
2022,초4,,0.6416941847872344,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,0.6416941847872344,4.0,2.0,,4.0,4.0,4.0,2.0
2022,초4,,0.6416941847872344,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,0.6416941847872344,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초4,,0.6416941847872344,3.0,4.0,,3.0,3.0,3.0,4.0
2022,초4,,1.5405202133351799,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초4,,1.5405202133351799,2.6666666666666665,2.0,,3.0,3.0,2.0,2.0
2022,초4,,1.5405202133351799,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초4,,1.5405202133351799,3.3333333333333335,4.0,,3.0,4.0,3.0,4.0
2022,초4,,1.5405202133351799,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,1.5405202133351799,3.3333333333333335,4.0,,2.0,4.0,4.0,4.0
2022,초4,,1.5405202133351799,3.0,4.0,,3.0,3.0,3.0,4.0
2022,초4,,1.5405202133351799,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초4,,1.5405202133351799,3.6666666666666665,4.0,,4.0,4.0,3.0,4.0
2022,초4,,1.109329001994646,2.6666666666666665,3.0,,2.0,3.0,3.0,3.0
2022,초4,,1.109329001994646,2.6666666666666665,2.0,,2.0,4.0,2.0,2.0
2022,초4,,1.109329001994646,2.6666666666666665,2.0,,3.0,3.0,2.0,2.0
2022,초4,,1.109329001994646,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,1.109329001994646,3.0,1.0,,3.0,4.0,2.0,1.0
2022,초4,,1.109329001994646,3.6666666666666665,4.0,,4.0,4.0,3.0,4.0
2022,초4,,1.109329001994646,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초4,,1.109329001994646,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,1.109329001994646,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,1.109329001994646,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,1.109329001994646,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초4,,1.109329001994646,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초5,,1.3833102628655913,2.3333333333333335,1.0,,3.0,3.0,1.0,1.0
2022,초5,,1.3833102628655913,3.0,4.0,,3.0,2.0,4.0,4.0
2022,초5,,1.3833102628655913,3.0,4.0,,3.0,3.0,3.0,4.0
2022,초5,,1.3833102628655913,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초5,,1.3833102628655913,3.3333333333333335,2.0,,4.0,4.0,2.0,2.0
2022,초5,,1.3833102628655913,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초5,,1.3833102628655913,3.0,2.0,,3.0,3.0,3.0,2.0
2022,초5,,1.3833102628655913,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초5,,1.3833102628655913,3.3333333333333335,3.0,,4.0,3.0,3.0,3.0
2022,초5,,1.3833102628655913,3.6666666666666665,4.0,,4.0,4.0,3.0,4.0
2022,초5,,1.3833102628655913,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초5,,1.0237453592696404,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초5,,1.0237453592696404,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초5,,1.0237453592696404,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초5,,1.0237453592696404,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초5,,1.0237453592696404,3.6666666666666665,4.0,,4.0,4.0,3.0,4.0
2022,초5,,1.0237453592696404,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초5,,1.0237453592696404,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초5,,1.0237453592696404,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초5,,1.0237453592696404,3.6666666666666665,4.0,,4.0,4.0,3.0,4.0
2022,초5,,1.0237453592696404,2.6666666666666665,2.0,,3.0,3.0,2.0,2.0
2022,초5,,1.0237453592696404,3.3333333333333335,1.0,,3.0,4.0,3.0,1.0
2022,초5,,1.0237453592696404,2.0,2.0,,2.0,2.0,2.0,2.0
2022,초5,,1.0237453592696404,3.3333333333333335,4.0,,3.0,4.0,3.0,4.0
2022,초5,,1.0237453592696404,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초6,,1.5275887672281112,3.6666666666666665,4.0,,4.0,4.0,3.0,4.0
2022,초6,,1.5275887672281112,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,1.5275887672281112,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초6,,1.5275887672281112,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초6,,1.5275887672281112,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초6,,1.5275887672281112,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초6,,1.5275887672281112,1.6666666666666667,1.0,,2.0,2.0,1.0,1.0
2022,초6,,1.5275887672281112,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초6,,1.5275887672281112,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,1.1187257515880085,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초6,,1.1187257515880085,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초6,,1.1187257515880085,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초6,,1.1187257515880085,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초6,,1.1187257515880085,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초6,,1.1187257515880085,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초6,,1.1187257515880085,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초6,,1.1187257515880085,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초6,,1.1187257515880085,4.0,3.0,,4.0,4.0,4.0,3.0
2022,초6,,1.1187257515880085,3.6666666666666665,2.0,,4.0,4.0,3.0,2.0
2022,초6,,1.1187257515880085,3.0,4.0,,3.0,3.0,3.0,4.0
2022,초6,,1.1187257515880085,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초6,,1.1187257515880085,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초4,,0.5025125407541586,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,0.5025125407541586,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초4,,0.5025125407541586,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초4,,0.5025125407541586,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,0.5025125407541586,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초4,,0.5025125407541586,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초4,,0.5025125407541586,3.6666666666666665,4.0,,3.0,4.0,4.0,4.0
2022,초4,,0.5025125407541586,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,0.5025125407541586,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
2022,초4,,0.5025125407541586,2.0,3.0,,1.0,3.0,2.0,3.0
2022,초4,,0.5025125407541586,2.6666666666666665,3.0,,3.0,3.0,2.0,3.0
2022,초4,,0.5025125407541586,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,0.42968773140559585,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,0.42968773140559585,3.6666666666666665,4.0,,4.0,4.0,3.0,4.0
2022,초4,,0.42968773140559585,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,0.42968773140559585,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,0.42968773140559585,3.3333333333333335,3.0,,4.0,4.0,2.0,3.0
2022,초4,,0.42968773140559585,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,0.42968773140559585,4.0,4.0,,4.0,4.0,4.0,4.0
2022,초4,,0.42968773140559585,3.0,2.0,,3.0,4.0,2.0,2.0
2022,초4,,0.42968773140559585,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,0.42968773140559585,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,0.42968773140559585,3.3333333333333335,3.0,,3.0,4.0,3.0,3.0
2022,초4,,0.42968773140559585,3.0,3.0,,3.0,3.0,3.0,3.0
2022,초4,,0.42968773140559585,3.6666666666666665,3.0,,4.0,4.0,3.0,3.0
